[Name],,,,
Plane 1,,,,
,,,,
[Data],,,,
X [ m ], Y [ m ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Pressure [ Pa ]
1.15E+00,-3.79E-01,2.20E-01, 4.26899567e-02, 1.02644777e-02
1.17E+00,-3.79E-01,2.20E-01, 4.29403856e-02, 1.03628933e-02
1.19E+00,-3.79E-01,2.20E-01, 4.30731550e-02, 1.04722744e-02
1.21E+00,-3.79E-01,2.20E-01, 4.30665389e-02, 1.05877230e-02
1.23E+00,-3.79E-01,2.20E-01, 4.29136977e-02, 1.06941992e-02
1.25E+00,-3.79E-01,2.21E-01, 4.25999984e-02, 1.07921762e-02
1.01E+00,-3.59E-01,2.07E-01, 3.44413966e-02, 9.41826124e-03
1.01E+00,-3.59E-01,2.07E-01, 3.47724184e-02, 9.39697400e-03
1.01E+00,-3.59E-01,2.07E-01, 3.51297967e-02, 9.37612727e-03
1.02E+00,-3.59E-01,2.07E-01, 3.55144106e-02, 9.35630593e-03
1.02E+00,-3.59E-01,2.07E-01, 3.59267890e-02, 9.33808740e-03
1.02E+00,-3.59E-01,2.07E-01, 3.63669768e-02, 9.32231173e-03
1.03E+00,-3.59E-01,2.07E-01, 3.68343815e-02, 9.30991583e-03
1.04E+00,-3.59E-01,2.07E-01, 3.73275802e-02, 9.30205919e-03
1.04E+00,-3.59E-01,2.07E-01, 3.78440917e-02, 9.30012483e-03
1.05E+00,-3.59E-01,2.07E-01, 3.83801274e-02, 9.30555351e-03
1.06E+00,-3.59E-01,2.07E-01, 3.89303900e-02, 9.32000671e-03
1.06E+00,-3.59E-01,2.07E-01, 3.94878574e-02, 9.34523437e-03
1.07E+00,-3.59E-01,2.07E-01, 4.00436819e-02, 9.38294921e-03
1.08E+00,-3.59E-01,2.07E-01, 4.05872241e-02, 9.43486486e-03
1.09E+00,-3.59E-01,2.07E-01, 4.11059931e-02, 9.50269960e-03
1.11E+00,-3.59E-01,2.07E-01, 4.15857956e-02, 9.58752260e-03
1.12E+00,-3.59E-01,2.07E-01, 4.20109592e-02, 9.68850218e-03
1.13E+00,-3.59E-01,2.07E-01, 4.23650891e-02, 9.80337057e-03
1.15E+00,-3.59E-01,2.07E-01, 4.26291078e-02, 9.93214734e-03
1.17E+00,-3.59E-01,2.07E-01, 4.27839682e-02, 1.00710783e-02
1.19E+00,-3.59E-01,2.08E-01, 4.28189561e-02, 1.02186594e-02
1.21E+00,-3.59E-01,2.08E-01, 4.27231416e-02, 1.03738848e-02
1.23E+00,-3.59E-01,2.09E-01, 4.24818248e-02, 1.05233211e-02
1.25E+00,-3.59E-01,2.10E-01, 4.20845747e-02, 1.06571242e-02
1.28E+00,-4.70E-01,2.59E-01, 4.07144204e-02, 1.14462776e-02
1.31E+00,-4.70E-01,2.58E-01, 4.03480828e-02, 1.13341594e-02
1.35E+00,-4.70E-01,2.56E-01, 3.97606604e-02, 1.11888302e-02
1.38E+00,-4.70E-01,2.55E-01, 3.89320850e-02, 1.09997708e-02
1.42E+00,-4.70E-01,2.54E-01, 3.78467254e-02, 1.07597280e-02
1.28E+00,-4.45E-01,2.51E-01, 4.16513607e-02, 1.12782819e-02
1.31E+00,-4.45E-01,2.50E-01, 4.12108749e-02, 1.12080183e-02
1.35E+00,-4.45E-01,2.49E-01, 4.05463241e-02, 1.11034634e-02
1.38E+00,-4.45E-01,2.48E-01, 3.96425240e-02, 1.09528443e-02
1.42E+00,-4.45E-01,2.48E-01, 3.84870172e-02, 1.07482383e-02
1.28E+00,-4.22E-01,2.42E-01, 4.21907157e-02, 1.11247227e-02
1.31E+00,-4.22E-01,2.41E-01, 4.16679606e-02, 1.10949753e-02
1.35E+00,-4.22E-01,2.41E-01, 4.09249142e-02, 1.10296048e-02
1.38E+00,-4.22E-01,2.41E-01, 3.99500690e-02, 1.09143378e-02
1.42E+00,-4.22E-01,2.41E-01, 3.87325846e-02, 1.07411714e-02
1.28E+00,-4.00E-01,2.32E-01, 4.23387438e-02, 1.09884143e-02
1.31E+00,-4.00E-01,2.32E-01, 4.17328589e-02, 1.09976344e-02
1.35E+00,-4.00E-01,2.32E-01, 4.09159809e-02, 1.09675303e-02
1.38E+00,-4.00E-01,2.32E-01, 3.98777463e-02, 1.08834868e-02
1.42E+00,-4.00E-01,2.33E-01, 3.86085361e-02, 1.07388822e-02
1.28E+00,-3.79E-01,2.21E-01, 4.21075597e-02, 1.08708180e-02
1.31E+00,-3.79E-01,2.22E-01, 4.14264612e-02, 1.09143760e-02
1.35E+00,-3.79E-01,2.23E-01, 4.05442081e-02, 1.09155234e-02
1.38E+00,-3.79E-01,2.24E-01, 3.94529887e-02, 1.08597046e-02
1.42E+00,-3.79E-01,2.25E-01, 3.81454639e-02, 1.07408389e-02
1.28E+00,-3.59E-01,2.11E-01, 4.15183529e-02, 1.07676964e-02
1.31E+00,-3.59E-01,2.12E-01, 4.07720841e-02, 1.08422153e-02
1.35E+00,-3.59E-01,2.14E-01, 3.98370698e-02, 1.08723762e-02
1.38E+00,-3.59E-01,2.15E-01, 3.87074202e-02, 1.08422050e-02
1.42E+00,-3.59E-01,2.17E-01, 3.73773761e-02, 1.07462574e-02
1.25E+00,-3.40E-01,1.99E-01, 4.12307233e-02, 1.05384374e-02
1.23E+00,-3.40E-01,1.98E-01, 4.17085961e-02, 1.03734145e-02
1.28E+00,-3.40E-01,2.00E-01, 4.05959077e-02, 1.06784692e-02
1.31E+00,-3.40E-01,2.02E-01, 3.97972241e-02, 1.07808253e-02
1.35E+00,-3.40E-01,2.04E-01, 3.88257988e-02, 1.08368285e-02
1.38E+00,-3.40E-01,2.07E-01, 3.76753584e-02, 1.08296676e-02
1.42E+00,-3.40E-01,2.09E-01, 3.63406725e-02, 1.07541913e-02
1.25E+00,-3.22E-01,1.88E-01, 4.00584415e-02, 1.04336999e-02
1.23E+00,-3.22E-01,1.86E-01, 4.06045839e-02, 1.02374461e-02
1.28E+00,-3.22E-01,1.90E-01, 3.93705815e-02, 1.06020253e-02
1.31E+00,-3.22E-01,1.93E-01, 3.85365859e-02, 1.07291741e-02
1.35E+00,-3.22E-01,1.95E-01, 3.75468209e-02, 1.08076828e-02
1.38E+00,-3.22E-01,1.98E-01, 3.63940224e-02, 1.08209513e-02
1.42E+00,-3.22E-01,2.02E-01, 3.50729339e-02, 1.07636880e-02
1.25E+00,-3.05E-01,1.78E-01, 3.85962129e-02, 1.03421602e-02
1.23E+00,-3.05E-01,1.76E-01, 3.91907394e-02, 1.01181949e-02
1.28E+00,-3.05E-01,1.81E-01, 3.78756784e-02, 1.05358046e-02
1.31E+00,-3.05E-01,1.84E-01, 3.70265357e-02, 1.06848264e-02
1.35E+00,-3.05E-01,1.87E-01, 3.60378586e-02, 1.07832747e-02
1.38E+00,-3.05E-01,1.91E-01, 3.49016152e-02, 1.08150113e-02
1.42E+00,-3.05E-01,1.94E-01, 3.36119160e-02, 1.07739801e-02
1.25E+00,-2.89E-01,1.68E-01, 3.68792079e-02, 1.02618663e-02
1.23E+00,-2.89E-01,1.65E-01, 3.75007242e-02, 1.00125754e-02
1.28E+00,-2.89E-01,1.72E-01, 3.61476541e-02, 1.04784230e-02
1.31E+00,-2.89E-01,1.75E-01, 3.53042223e-02, 1.06466562e-02
1.35E+00,-2.89E-01,1.79E-01, 3.43365967e-02, 1.07623506e-02
1.38E+00,-2.89E-01,1.83E-01, 3.32362205e-02, 1.08105587e-02
1.42E+00,-2.89E-01,1.88E-01, 3.19945924e-02, 1.07843867e-02
1.25E+00,-2.73E-01,1.59E-01, 3.49455923e-02, 1.01911938e-02
1.23E+00,-2.73E-01,1.56E-01, 3.55701968e-02, 9.91927460e-03
1.28E+00,-2.73E-01,1.63E-01, 3.42257172e-02, 1.04282461e-02
1.31E+00,-2.73E-01,1.67E-01, 3.34087349e-02, 1.06133604e-02
1.35E+00,-2.73E-01,1.72E-01, 3.24810781e-02, 1.07441302e-02
1.38E+00,-2.73E-01,1.76E-01, 3.14342827e-02, 1.08067049e-02
1.42E+00,-2.73E-01,1.81E-01, 3.02558299e-02, 1.07941823e-02
1.25E+00,-2.59E-01,1.51E-01, 3.28356400e-02, 1.01285307e-02
1.23E+00,-2.59E-01,1.47E-01, 3.34394649e-02, 9.83635522e-03
1.28E+00,-2.59E-01,1.55E-01, 3.21492776e-02, 1.03838760e-02
1.31E+00,-2.59E-01,1.60E-01, 3.13782580e-02, 1.05838533e-02
1.35E+00,-2.59E-01,1.65E-01, 3.05076502e-02, 1.07279541e-02
1.38E+00,-2.59E-01,1.70E-01, 2.95297019e-02, 1.08027412e-02
1.42E+00,-2.59E-01,1.75E-01, 2.84276493e-02, 1.08027533e-02
1.25E+00,-2.45E-01,1.44E-01, 3.05897687e-02, 1.00726159e-02
1.23E+00,-2.45E-01,1.39E-01, 3.11500821e-02, 9.76244919e-03
1.28E+00,-2.45E-01,1.48E-01, 2.99569182e-02, 1.03442110e-02
1.31E+00,-2.45E-01,1.53E-01, 2.92492155e-02, 1.05572026e-02
1.35E+00,-2.45E-01,1.59E-01, 2.84503549e-02, 1.07130557e-02
1.38E+00,-2.45E-01,1.64E-01, 2.75538824e-02, 1.07981749e-02
1.42E+00,-2.45E-01,1.70E-01, 2.65391991e-02, 1.08098742e-02
1.01E+00,-3.40E-01,1.92E-01, 3.43019962e-02, 8.79575312e-03
1.01E+00,-3.40E-01,1.92E-01, 3.46535333e-02, 8.77610594e-03
1.01E+00,-3.40E-01,1.92E-01, 3.50318626e-02, 8.75739381e-03
1.02E+00,-3.40E-01,1.92E-01, 3.54375318e-02, 8.74069706e-03
1.02E+00,-3.40E-01,1.92E-01, 3.58705819e-02, 8.72700848e-03
1.02E+00,-3.40E-01,1.92E-01, 3.63304056e-02, 8.71719606e-03
1.03E+00,-3.40E-01,1.92E-01, 3.68155502e-02, 8.71237367e-03
1.04E+00,-3.40E-01,1.92E-01, 3.73235643e-02, 8.71399604e-03
1.04E+00,-3.40E-01,1.92E-01, 3.78507152e-02, 8.72371718e-03
1.05E+00,-3.40E-01,1.92E-01, 3.83918211e-02, 8.74329451e-03
1.06E+00,-3.40E-01,1.92E-01, 3.89400572e-02, 8.77476018e-03
1.06E+00,-3.40E-01,1.93E-01, 3.94868553e-02, 8.82032607e-03
1.07E+00,-3.40E-01,1.93E-01, 4.00218964e-02, 8.88193212e-03
1.08E+00,-3.40E-01,1.93E-01, 4.05329987e-02, 8.96065589e-03
1.09E+00,-3.40E-01,1.93E-01, 4.10066918e-02, 9.05741844e-03
1.11E+00,-3.40E-01,1.93E-01, 4.14284244e-02, 9.17285867e-03
1.12E+00,-3.40E-01,1.93E-01, 4.17822525e-02, 9.30730812e-03
1.13E+00,-3.40E-01,1.94E-01, 4.20522168e-02, 9.45964083e-03
1.15E+00,-3.40E-01,1.94E-01, 4.22244221e-02, 9.62882303e-03
1.17E+00,-3.40E-01,1.95E-01, 4.22862209e-02, 9.81510896e-03
1.19E+00,-3.40E-01,1.95E-01, 4.22268808e-02, 1.00066513e-02
1.21E+00,-3.40E-01,1.96E-01, 4.20377851e-02, 1.01930890e-02
1.01E+00,-3.22E-01,1.77E-01, 3.39593440e-02, 8.17812979e-03
1.01E+00,-3.22E-01,1.77E-01, 3.43329012e-02, 8.16009194e-03
1.01E+00,-3.22E-01,1.77E-01, 3.47332358e-02, 8.14428274e-03
1.02E+00,-3.22E-01,1.77E-01, 3.51603739e-02, 8.13135970e-03
1.02E+00,-3.22E-01,1.77E-01, 3.56136709e-02, 8.12223461e-03
1.02E+00,-3.22E-01,1.77E-01, 3.60915810e-02, 8.11833516e-03
1.03E+00,-3.22E-01,1.77E-01, 3.65915559e-02, 8.12134240e-03
1.04E+00,-3.22E-01,1.77E-01, 3.71098183e-02, 8.13305192e-03
1.04E+00,-3.22E-01,1.78E-01, 3.76411565e-02, 8.15541111e-03
1.05E+00,-3.22E-01,1.78E-01, 3.81787755e-02, 8.19054618e-03
1.06E+00,-3.22E-01,1.78E-01, 3.87142152e-02, 8.24065600e-03
1.06E+00,-3.22E-01,1.78E-01, 3.92374098e-02, 8.30769911e-03
1.07E+00,-3.22E-01,1.78E-01, 3.97366621e-02, 8.39338545e-03
1.08E+00,-3.22E-01,1.78E-01, 4.01986986e-02, 8.49998277e-03
1.09E+00,-3.22E-01,1.79E-01, 4.06097770e-02, 8.62869248e-03
1.11E+00,-3.22E-01,1.79E-01, 4.09560353e-02, 8.77906568e-03
1.12E+00,-3.22E-01,1.80E-01, 4.12241369e-02, 8.95109214e-03
1.13E+00,-3.22E-01,1.80E-01, 4.14020270e-02, 9.14452411e-03
1.15E+00,-3.22E-01,1.81E-01, 4.14790288e-02, 9.35376063e-03
1.17E+00,-3.22E-01,1.82E-01, 4.14469205e-02, 9.57297627e-03
1.19E+00,-3.22E-01,1.83E-01, 4.12950888e-02, 9.79835074e-03
1.21E+00,-3.22E-01,1.85E-01, 4.10154238e-02, 1.00223133e-02
1.01E+00,-3.05E-01,1.62E-01, 3.34171243e-02, 7.55321188e-03
1.01E+00,-3.05E-01,1.62E-01, 3.38137895e-02, 7.53610022e-03
1.01E+00,-3.05E-01,1.62E-01, 3.42366844e-02, 7.52223842e-03
1.02E+00,-3.05E-01,1.62E-01, 3.46850082e-02, 7.51247257e-03
1.02E+00,-3.05E-01,1.62E-01, 3.51570696e-02, 7.50812190e-03
1.02E+00,-3.05E-01,1.62E-01, 3.56500931e-02, 7.51094241e-03
1.03E+00,-3.05E-01,1.62E-01, 3.61601226e-02, 7.52295041e-03
1.04E+00,-3.05E-01,1.63E-01, 3.66817825e-02, 7.54626747e-03
1.04E+00,-3.05E-01,1.63E-01, 3.72081548e-02, 7.58323818e-03
1.05E+00,-3.05E-01,1.63E-01, 3.77307087e-02, 7.63635943e-03
1.06E+00,-3.05E-01,1.63E-01, 3.82393859e-02, 7.70799164e-03
1.06E+00,-3.05E-01,1.64E-01, 3.87227982e-02, 7.80018652e-03
1.07E+00,-3.05E-01,1.64E-01, 3.91685590e-02, 7.91482348e-03
1.08E+00,-3.05E-01,1.64E-01, 3.95640396e-02, 8.05384945e-03
1.09E+00,-3.05E-01,1.65E-01, 3.98969613e-02, 8.21809284e-03
1.11E+00,-3.05E-01,1.66E-01, 4.01555225e-02, 8.40722583e-03
1.12E+00,-3.05E-01,1.66E-01, 4.03292254e-02, 8.61877482e-03
1.13E+00,-3.05E-01,1.67E-01, 4.04096022e-02, 8.84948764e-03
1.15E+00,-3.05E-01,1.69E-01, 4.03886028e-02, 9.09613166e-03
1.17E+00,-3.05E-01,1.70E-01, 4.02601138e-02, 9.35339741e-03
1.19E+00,-3.05E-01,1.72E-01, 4.00199145e-02, 9.61480942e-03
1.21E+00,-3.05E-01,1.73E-01, 3.96644697e-02, 9.87229683e-03
1.01E+00,-2.89E-01,1.46E-01, 3.26800719e-02, 6.92007039e-03
1.01E+00,-2.89E-01,1.46E-01, 3.31000686e-02, 6.90239109e-03
1.01E+00,-2.89E-01,1.47E-01, 3.35446112e-02, 6.88876025e-03
1.02E+00,-2.89E-01,1.47E-01, 3.40117924e-02, 6.88093854e-03
1.02E+00,-2.89E-01,1.47E-01, 3.44986282e-02, 6.88093808e-03
1.02E+00,-2.89E-01,1.47E-01, 3.50008458e-02, 6.89075654e-03
1.03E+00,-2.89E-01,1.48E-01, 3.55127975e-02, 6.91267988e-03
1.04E+00,-2.89E-01,1.48E-01, 3.60273272e-02, 6.94930321e-03
1.04E+00,-2.89E-01,1.48E-01, 3.65357846e-02, 7.00336369e-03
1.05E+00,-2.89E-01,1.48E-01, 3.70281450e-02, 7.07761897e-03
1.06E+00,-2.89E-01,1.49E-01, 3.74933183e-02, 7.17463298e-03
1.06E+00,-2.89E-01,1.49E-01, 3.79195809e-02, 7.29672750e-03
1.07E+00,-2.89E-01,1.50E-01, 3.82951573e-02, 7.44578987e-03
1.08E+00,-2.89E-01,1.51E-01, 3.86089161e-02, 7.62200216e-03
1.09E+00,-2.89E-01,1.51E-01, 3.88508588e-02, 7.82460347e-03
1.11E+00,-2.89E-01,1.52E-01, 3.90125103e-02, 8.05282779e-03
1.12E+00,-2.89E-01,1.54E-01, 3.90868001e-02, 8.30425322e-03
1.13E+00,-2.89E-01,1.55E-01, 3.90686020e-02, 8.57500825e-03
1.15E+00,-2.89E-01,1.56E-01, 3.89546230e-02, 8.86022765e-03
1.17E+00,-2.89E-01,1.58E-01, 3.87426913e-02, 9.15378891e-03
1.19E+00,-2.89E-01,1.60E-01, 3.84308100e-02, 9.44909081e-03
1.21E+00,-2.89E-01,1.63E-01, 3.80174294e-02, 9.73798707e-03
1.01E+00,-2.73E-01,1.31E-01, 3.17418948e-02, 6.24390040e-03
1.01E+00,-2.73E-01,1.31E-01, 3.21851969e-02, 6.22619176e-03
1.01E+00,-2.73E-01,1.32E-01, 3.26498449e-02, 6.21462567e-03
1.02E+00,-2.73E-01,1.32E-01, 3.31324823e-02, 6.21112715e-03
1.02E+00,-2.73E-01,1.32E-01, 3.36284302e-02, 6.21804083e-03
1.02E+00,-2.73E-01,1.33E-01, 3.41315717e-02, 6.23799674e-03
1.03E+00,-2.73E-01,1.33E-01, 3.46343443e-02, 6.27383636e-03
1.04E+00,-2.73E-01,1.33E-01, 3.51278484e-02, 6.32861536e-03
1.04E+00,-2.73E-01,1.34E-01, 3.56020182e-02, 6.40537869e-03
1.05E+00,-2.73E-01,1.34E-01, 3.60460356e-02, 6.50697108e-03
1.06E+00,-2.73E-01,1.35E-01, 3.64488363e-02, 6.63582282e-03
1.06E+00,-2.73E-01,1.36E-01, 3.67997512e-02, 6.79366430e-03
1.07E+00,-2.73E-01,1.36E-01, 3.70890647e-02, 6.98139565e-03
1.08E+00,-2.73E-01,1.37E-01, 3.73083726e-02, 7.19882036e-03
1.09E+00,-2.73E-01,1.38E-01, 3.74511257e-02, 7.44453911e-03
1.11E+00,-2.73E-01,1.40E-01, 3.75129096e-02, 7.71607505e-03
1.12E+00,-2.73E-01,1.41E-01, 3.74910645e-02, 8.00982770e-03
1.13E+00,-2.73E-01,1.43E-01, 3.73843685e-02, 8.32110271e-03
1.15E+00,-2.73E-01,1.45E-01, 3.71924862e-02, 8.64443928e-03
1.17E+00,-2.73E-01,1.47E-01, 3.69155332e-02, 8.97335354e-03
1.19E+00,-2.73E-01,1.50E-01, 3.65533754e-02, 9.30093974e-03
1.21E+00,-2.73E-01,1.53E-01, 3.61055918e-02, 9.61872749e-03
1.01E+00,-2.59E-01,1.17E-01, 3.06021906e-02, 5.52843139e-03
1.01E+00,-2.59E-01,1.17E-01, 3.10666896e-02, 5.50795300e-03
1.01E+00,-2.59E-01,1.17E-01, 3.15469131e-02, 5.49607258e-03
1.02E+00,-2.59E-01,1.17E-01, 3.20375934e-02, 5.49556501e-03
1.02E+00,-2.59E-01,1.18E-01, 3.25320661e-02, 5.50963264e-03
1.02E+00,-2.59E-01,1.18E-01, 3.30222733e-02, 5.54167945e-03
1.03E+00,-2.59E-01,1.19E-01, 3.34989838e-02, 5.59520163e-03
1.04E+00,-2.59E-01,1.19E-01, 3.39521095e-02, 5.67364926e-03
1.04E+00,-2.59E-01,1.20E-01, 3.43711898e-02, 5.78009197e-03
1.05E+00,-2.59E-01,1.20E-01, 3.47459465e-02, 5.91703458e-03
1.06E+00,-2.59E-01,1.21E-01, 3.50669324e-02, 6.08616229e-03
1.06E+00,-2.59E-01,1.22E-01, 3.53261456e-02, 6.28814008e-03
1.07E+00,-2.59E-01,1.23E-01, 3.55174057e-02, 6.52247388e-03
1.08E+00,-2.59E-01,1.25E-01, 3.56365666e-02, 6.78755483e-03
1.09E+00,-2.59E-01,1.26E-01, 3.56815010e-02, 7.08068348e-03
1.11E+00,-2.59E-01,1.28E-01, 3.56517881e-02, 7.39815738e-03
1.12E+00,-2.59E-01,1.30E-01, 3.55482474e-02, 7.73548940e-03
1.13E+00,-2.59E-01,1.32E-01, 3.53723727e-02, 8.08736589e-03
1.15E+00,-2.59E-01,1.34E-01, 3.51257399e-02, 8.44788365e-03
1.17E+00,-2.59E-01,1.37E-01, 3.48095708e-02, 8.81029759e-03
1.19E+00,-2.59E-01,1.40E-01, 3.44239213e-02, 9.16789845e-03
1.21E+00,-2.59E-01,1.43E-01, 3.39681655e-02, 9.51219443e-03
1.01E+00,-2.45E-01,1.02E-01, 2.92367116e-02, 4.69381362e-03
1.01E+00,-2.45E-01,1.02E-01, 2.97180712e-02, 4.67425957e-03
1.01E+00,-2.45E-01,1.03E-01, 3.02060600e-02, 4.66812262e-03
1.02E+00,-2.45E-01,1.03E-01, 3.06931660e-02, 4.67894506e-03
1.02E+00,-2.45E-01,1.04E-01, 3.11706644e-02, 4.71058441e-03
1.02E+00,-2.45E-01,1.04E-01, 3.16289254e-02, 4.76694060e-03
1.03E+00,-2.45E-01,1.05E-01, 3.20579037e-02, 4.85170446e-03
1.04E+00,-2.45E-01,1.06E-01, 3.24477553e-02, 4.96813795e-03
1.04E+00,-2.45E-01,1.06E-01, 3.27894203e-02, 5.11864619e-03
1.05E+00,-2.45E-01,1.07E-01, 3.30752581e-02, 5.30463550e-03
1.06E+00,-2.45E-01,1.08E-01, 3.32994796e-02, 5.52638387e-03
1.06E+00,-2.45E-01,1.10E-01, 3.34584527e-02, 5.78290969e-03
1.07E+00,-2.45E-01,1.11E-01, 3.35506350e-02, 6.07208768e-03
1.08E+00,-2.45E-01,1.13E-01, 3.35763618e-02, 6.39085984e-03
1.09E+00,-2.45E-01,1.15E-01, 3.35374027e-02, 6.73528854e-03
1.11E+00,-2.45E-01,1.17E-01, 3.34364101e-02, 7.10072787e-03
1.12E+00,-2.45E-01,1.19E-01, 3.32762785e-02, 7.48207513e-03
1.13E+00,-2.45E-01,1.22E-01, 3.30596305e-02, 7.87369441e-03
1.15E+00,-2.45E-01,1.25E-01, 3.27882692e-02, 8.26973002e-03
1.17E+00,-2.45E-01,1.28E-01, 3.24630216e-02, 8.66352022e-03
1.19E+00,-2.45E-01,1.31E-01, 3.20830718e-02, 9.04877763e-03
1.21E+00,-2.45E-01,1.35E-01, 3.16468477e-02, 9.41706169e-03
1.13E+00,-1.86E-01,8.50E-02, 1.86362956e-02, 7.10456213e-03
1.12E+00,-1.86E-01,8.05E-02, 1.85353067e-02, 6.56161550e-03
1.13E+00,-1.97E-01,9.03E-02, 2.17140205e-02, 7.22009968e-03
1.12E+00,-1.97E-01,8.62E-02, 2.17353813e-02, 6.69802167e-03
1.11E+00,-1.86E-01,7.63E-02, 1.84167586e-02, 6.00382173e-03
1.11E+00,-1.97E-01,8.22E-02, 2.17414908e-02, 6.16519805e-03
1.09E+00,-1.86E-01,7.24E-02, 1.82848424e-02, 5.43294894e-03
1.09E+00,-1.97E-01,7.85E-02, 2.17361972e-02, 5.62465563e-03
1.08E+00,-1.86E-01,6.86E-02, 1.81431882e-02, 4.85181017e-03
1.08E+00,-1.97E-01,7.51E-02, 2.17223763e-02, 5.07888710e-03
1.07E+00,-1.86E-01,6.50E-02, 1.79951154e-02, 4.26107692e-03
1.07E+00,-1.97E-01,7.18E-02, 2.17022281e-02, 4.53026826e-03
1.06E+00,-1.86E-01,6.16E-02, 1.78437419e-02, 3.66141112e-03
1.06E+00,-1.97E-01,6.87E-02, 2.16770805e-02, 3.98131739e-03
1.06E+00,-1.86E-01,5.84E-02, 1.76917333e-02, 3.05356178e-03
1.06E+00,-1.97E-01,6.59E-02, 2.16473322e-02, 3.43424431e-03
1.05E+00,-1.86E-01,5.54E-02, 1.75409876e-02, 2.43822043e-03
1.05E+00,-1.97E-01,6.32E-02, 2.16122847e-02, 2.89145461e-03
1.04E+00,-1.86E-01,5.25E-02, 1.73928495e-02, 1.81588088e-03
1.04E+00,-1.97E-01,6.07E-02, 2.15700269e-02, 2.35580537e-03
1.04E+00,-1.86E-01,4.98E-02, 1.72479935e-02, 1.18729542e-03
1.04E+00,-1.97E-01,5.85E-02, 2.15173643e-02, 1.83042453e-03
1.03E+00,-1.86E-01,4.73E-02, 1.71064343e-02, 5.53758175e-04
1.03E+00,-1.97E-01,5.64E-02, 2.14498471e-02, 1.31889316e-03
1.02E+00,-1.86E-01,4.49E-02, 1.69674307e-02,-8.26E-05
1.02E+00,-1.97E-01,5.45E-02, 2.13618819e-02, 8.25378986e-04
1.02E+00,-1.86E-01,4.27E-02, 1.68293249e-02,-7.19E-04
1.02E+00,-1.97E-01,5.28E-02, 2.12469753e-02, 3.54691467e-04
1.02E+00,-1.86E-01,4.06E-02, 1.66891105e-02,-1.35E-03
1.02E+00,-1.97E-01,5.12E-02, 2.10982505e-02,-8.72E-05
1.01E+00,-1.86E-01,3.87E-02, 1.65422838e-02,-1.97E-03
1.01E+00,-1.97E-01,4.98E-02, 2.09091157e-02,-4.93E-04
1.01E+00,-1.86E-01,3.70E-02, 1.63811184e-02,-2.58E-03
1.01E+00,-1.97E-01,4.86E-02, 2.06740014e-02,-8.53E-04
1.01E+00,-1.86E-01,3.54E-02, 1.61987059e-02,-3.16E-03
1.01E+00,-1.97E-01,4.76E-02, 2.03891546e-02,-1.16E-03
1.00E+00,-1.86E-01,3.40E-02, 1.59911904e-02,-3.70E-03
1.00E+00,-1.97E-01,4.66E-02, 2.00531594e-02,-1.41E-03
1.00E+00,-1.86E-01,3.27E-02, 1.57534815e-02,-4.18E-03
1.00E+00,-1.97E-01,4.58E-02, 1.96670294e-02,-1.59E-03
1.13E+00,-2.08E-01,9.67E-02, 2.47539189e-02, 7.35362107e-03
1.12E+00,-2.08E-01,9.28E-02, 2.48751454e-02, 6.85798144e-03
1.11E+00,-2.08E-01,8.92E-02, 2.49784179e-02, 6.35650894e-03
1.09E+00,-2.08E-01,8.59E-02, 2.50658244e-02, 5.85319893e-03
1.08E+00,-2.08E-01,8.27E-02, 2.51383446e-02, 5.35151316e-03
1.07E+00,-2.08E-01,7.98E-02, 2.51957271e-02, 4.85516852e-03
1.06E+00,-2.08E-01,7.72E-02, 2.52364725e-02, 4.36803512e-03
1.06E+00,-2.08E-01,7.47E-02, 2.52579190e-02, 3.89412441e-03
1.05E+00,-2.08E-01,7.25E-02, 2.52562575e-02, 3.43786296e-03
1.04E+00,-2.08E-01,7.05E-02, 2.52267048e-02, 3.00418912e-03
1.04E+00,-2.08E-01,6.87E-02, 2.51639113e-02, 2.59848125e-03
1.03E+00,-2.08E-01,6.70E-02, 2.50623375e-02, 2.22660345e-03
1.02E+00,-2.08E-01,6.56E-02, 2.49167345e-02, 1.89467694e-03
1.02E+00,-2.08E-01,6.43E-02, 2.47227885e-02, 1.60861330e-03
1.02E+00,-2.08E-01,6.32E-02, 2.44776886e-02, 1.37363456e-03
1.01E+00,-2.08E-01,6.23E-02, 2.41805315e-02, 1.19367219e-03
1.01E+00,-2.08E-01,6.14E-02, 2.38326713e-02, 1.07081141e-03
1.01E+00,-2.08E-01,6.07E-02, 2.34379433e-02, 1.00500463e-03
1.00E+00,-2.08E-01,6.00E-02, 2.30025612e-02, 9.94340400e-04
1.00E+00,-2.08E-01,5.94E-02, 2.25345474e-02, 1.03484164e-03
1.13E+00,-2.20E-01,1.04E-01, 2.76975464e-02, 7.50682969e-03
1.12E+00,-2.20E-01,1.01E-01, 2.78876610e-02, 7.04237353e-03
1.11E+00,-2.20E-01,9.73E-02, 2.80510969e-02, 6.57744845e-03
1.09E+00,-2.20E-01,9.43E-02, 2.81877574e-02, 6.11694530e-03
1.08E+00,-2.20E-01,9.16E-02, 2.82962546e-02, 5.66543918e-03
1.07E+00,-2.20E-01,8.91E-02, 2.83739138e-02, 5.22762164e-03
1.06E+00,-2.20E-01,8.69E-02, 2.84169801e-02, 4.80821123e-03
1.06E+00,-2.20E-01,8.49E-02, 2.84209326e-02, 4.41191765e-03
